id,employeeId,assessmentId,courseName,skill,courseDepartment,testScore,status,noOfAttempts
SKS656,JMD68,ASSESS3,Applied ML,Applied ML,Data Science,80.0,Accept,3
SKS658,JMD68,ASSESS4,Redis,Redis,Cloud,87.0,Accept,1
SKS659,JMD68,ASSESS5,Data Bricks,Data Bricks,Data Engineering,73.0,Accept,3
SKS661,JMD68,ASSESS5,DBT,DBT,Data Engineering,80.0,Accept,1
SKS662,JMD69,ASSESS1,Data Bricks,Data Bricks,Data Engineering,76.0,Accept,2
SKS664,JMD69,ASSESS2,DBT,DBT,Data Engineering,91.0,Accept,1
SKS666,JMD69,ASSESS2,SnowFlake,SnowFlake,Data Engineering,74.0,Accept,3
SKS667,JMD69,ASSESS3,Reactjs,Reactjs,Development,75.0,Accept,1
SKS669,JMD69,ASSESS3,Next Js,Next Js,Development,86.0,Accept,1
SKS670,JMD69,ASSESS4,Big Data,Big Data,Data Science,93.0,Accept,3
SKS671,JMD69,ASSESS4,Python,Python,Data Science,91.0,Accept,2
SKS678,JMD70,ASSESS3,Web Scraping,Web Scraping,Data Engineering,87.0,Accept,3
SKS679,JMD70,ASSESS3,SnowFlake,SnowFlake,Data Engineering,91.0,Accept,2
SKS680,JMD70,ASSESS3,MySQL,MySQL,Data Engineering,97.0,Accept,3
SKS682,JMD70,ASSESS5,GCP,GCP,Cloud,99.0,Accept,3
SKS688,JMD71,ASSESS2,GCP,GCP,Cloud,95.0,Accept,3
SKS689,JMD71,ASSESS3,Node,Node,Development,87.0,Accept,3
SKS690,JMD71,ASSESS4,Next Js,Next Js,Development,92.0,Accept,3
SKS691,JMD71,ASSESS5,Redis,Redis,Cloud,86.0,Accept,1
SKS693,JMD72,ASSESS2,Node,Node,Development,77.0,Accept,3
SKS698,JMD72,ASSESS5,Azure,Azure,Cloud,94.0,Accept,3
SKS699,JMD72,ASSESS5,Redis,Redis,Cloud,95.0,Accept,1
SKS700,JMD73,ASSESS1,Python,Python,Data Engineering,77.0,Accept,1
SKS702,JMD73,ASSESS2,Web Scraping,Web Scraping,Data Engineering,85.0,Accept,2
SKS703,JMD73,ASSESS2,SnowFlake,SnowFlake,Data Engineering,74.0,Accept,2
SKS704,JMD73,ASSESS3,Big Data,Big Data,Data Science,83.0,Accept,2
SKS705,JMD73,ASSESS4,Big Data,Big Data,Data Science,81.0,Accept,3
SKS708,JMD73,ASSESS5,Data Bricks,Data Bricks,Data Engineering,85.0,Accept,1
SKS710,JMD74,ASSESS2,Big Data,Big Data,Data Science,80.0,Accept,1
SKS718,JMD75,ASSESS1,Python,Python,Data Engineering,72.0,Accept,1
SKS720,JMD75,ASSESS2,Applied ML,Applied ML,Data Science,88.0,Accept,3
SKS721,JMD75,ASSESS2,Python,Python,Data Science,84.0,Accept,3
SKS722,JMD75,ASSESS2,Big Data,Big Data,Data Science,89.0,Accept,3
SKS723,JMD75,ASSESS3,SnowFlake,SnowFlake,Data Engineering,75.0,Accept,2
SKS729,JMD76,ASSESS2,Azure,Azure,Cloud,73.0,Accept,2
SKS730,JMD76,ASSESS3,Web Scraping,Web Scraping,Data Engineering,79.0,Accept,2
SKS733,JMD76,ASSESS4,GCP,GCP,Cloud,82.0,Accept,1
SKS735,JMD76,ASSESS5,Data Bricks,Data Bricks,Data Engineering,84.0,Accept,1
SKS737,JMD77,ASSESS1,SnowFlake,SnowFlake,Data Engineering,81.0,Accept,1
SKS738,JMD77,ASSESS1,MySQL,MySQL,Data Engineering,89.0,Accept,3
SKS740,JMD77,ASSESS3,Node,Node,Development,95.0,Accept,2
SKS741,JMD77,ASSESS3,Reactjs,Reactjs,Development,84.0,Accept,1
SKS744,JMD77,ASSESS4,Applied ML,Applied ML,Data Science,97.0,Accept,1
SKS745,JMD77,ASSESS4,Big Data,Big Data,Data Science,77.0,Accept,3
SKS746,JMD77,ASSESS5,SnowFlake,SnowFlake,Data Engineering,90.0,Accept,1
SKS747,JMD77,ASSESS5,Web Scraping,Web Scraping,Data Engineering,91.0,Accept,2
SKS750,JMD78,ASSESS2,GCP,GCP,Cloud,79.0,Accept,1
SKS751,JMD78,ASSESS3,Python,Python,Data Science,93.0,Accept,3
SKS753,JMD78,ASSESS3,Big Data,Big Data,Data Science,74.0,Accept,3
SKS756,JMD78,ASSESS5,Applied ML,Applied ML,Data Science,96.0,Accept,1
SKS759,JMD79,ASSESS1,SnowFlake,SnowFlake,Data Engineering,80.0,Accept,2
SKS763,JMD79,ASSESS3,Python,Python,Data Science,85.0,Accept,2
SKS765,JMD79,ASSESS4,React Native,React Native,Development,71.0,Accept,3
SKS771,JMD80,ASSESS1,Web Scraping,Web Scraping,Data Engineering,88.0,Accept,2
SKS773,JMD80,ASSESS3,AWS,AWS,Cloud,80.0,Accept,1
SKS776,JMD80,ASSESS4,Reactjs,Reactjs,Development,92.0,Accept,1
SKS778,JMD80,ASSESS5,DBT,DBT,Data Engineering,90.0,Accept,3
SKS780,JMD81,ASSESS1,Python,Python,Data Science,90.0,Accept,1
SKS782,JMD81,ASSESS2,Web Scraping,Web Scraping,Data Engineering,89.0,Accept,1
SKS784,JMD81,ASSESS3,Big Data,Big Data,Data Science,87.0,Accept,1
SKS786,JMD81,ASSESS4,Applied ML,Applied ML,Data Science,91.0,Accept,2
SKS787,JMD81,ASSESS4,Python,Python,Data Science,94.0,Accept,1
SKS788,JMD81,ASSESS4,Big Data,Big Data,Data Science,84.0,Accept,1
SKS792,JMD82,ASSESS2,GCP,GCP,Cloud,97.0,Accept,2
SKS793,JMD82,ASSESS2,AWS,AWS,Cloud,84.0,Accept,1
SKS794,JMD82,ASSESS2,Azure,Azure,Cloud,71.0,Accept,2
SKS795,JMD82,ASSESS3,Data Bricks,Data Bricks,Data Engineering,81.0,Accept,1
SKS797,JMD82,ASSESS4,Applied ML,Applied ML,Data Science,87.0,Accept,1
SKS798,JMD82,ASSESS5,Azure,Azure,Cloud,100.0,Accept,1
SKS801,JMD83,ASSESS2,React Native,React Native,Development,73.0,Accept,3
SKS803,JMD83,ASSESS3,Python,Python,Data Science,88.0,Accept,1
SKS807,JMD83,ASSESS4,AWS,AWS,Cloud,95.0,Accept,1
SKS815,JMD84,ASSESS3,Redis,Redis,Cloud,86.0,Accept,3
SKS817,JMD84,ASSESS4,Applied ML,Applied ML,Data Science,100.0,Accept,2
SKS818,JMD84,ASSESS5,Flutter,Flutter,Development,78.0,Accept,3
SKS819,JMD85,ASSESS1,GCP,GCP,Cloud,71.0,Accept,2
SKS821,JMD85,ASSESS2,DBT,DBT,Data Engineering,88.0,Accept,1
SKS825,JMD85,ASSESS4,Web Scraping,Web Scraping,Data Engineering,88.0,Accept,2
SKS834,JMD86,ASSESS4,Data Bricks,Data Bricks,Data Engineering,81.0,Accept,3
SKS835,JMD86,ASSESS4,MySQL,MySQL,Data Engineering,81.0,Accept,2
SKS837,JMD86,ASSESS5,Redis,Redis,Cloud,86.0,Accept,1
SKS838,JMD87,ASSESS1,SnowFlake,SnowFlake,Data Engineering,81.0,Accept,1
SKS840,JMD87,ASSESS2,Applied ML,Applied ML,Data Science,89.0,Accept,2
SKS842,JMD87,ASSESS3,SnowFlake,SnowFlake,Data Engineering,92.0,Accept,1
SKS846,JMD87,ASSESS4,AWS,AWS,Cloud,80.0,Accept,2
SKS849,JMD87,ASSESS5,Big Data,Big Data,Data Science,86.0,Accept,2
SKS851,JMD88,ASSESS1,Applied ML,Applied ML,Data Science,72.0,Accept,3
SKS857,JMD88,ASSESS4,Web Scraping,Web Scraping,Data Engineering,79.0,Accept,1
SKS860,JMD88,ASSESS5,Azure,Azure,Cloud,84.0,Accept,2
SKS862,JMD89,ASSESS1,Applied ML,Applied ML,Data Science,75.0,Accept,1
SKS863,JMD89,ASSESS2,Redis,Redis,Cloud,95.0,Accept,3
SKS864,JMD89,ASSESS3,GCP,GCP,Cloud,95.0,Accept,3
SKS865,JMD89,ASSESS3,AWS,AWS,Cloud,89.0,Accept,1
SKS866,JMD89,ASSESS4,Redis,Redis,Cloud,79.0,Accept,2
SKS867,JMD89,ASSESS4,Azure,Azure,Cloud,93.0,Accept,1
SKS870,JMD89,ASSESS5,Web Scraping,Web Scraping,Data Engineering,98.0,Accept,1
SKS874,JMD90,ASSESS3,Data Bricks,Data Bricks,Data Engineering,83.0,Accept,3
SKS875,JMD90,ASSESS4,Reactjs,Reactjs,Development,77.0,Accept,1
SKS878,JMD90,ASSESS5,Node,Node,Development,95.0,Accept,1
SKS881,JMD91,ASSESS1,Node,Node,Development,74.0,Accept,1
SKS883,JMD91,ASSESS2,Azure,Azure,Cloud,81.0,Accept,2
SKS884,JMD91,ASSESS2,AWS,AWS,Cloud,86.0,Accept,1
SKS887,JMD91,ASSESS4,Angular,Angular,Development,75.0,Accept,2
SKS888,JMD91,ASSESS4,Flutter,Flutter,Development,97.0,Accept,2
SKS889,JMD91,ASSESS5,Next Js,Next Js,Development,89.0,Accept,3
SKS890,JMD91,ASSESS5,Laravel,Laravel,Development,90.0,Accept,2
SKS891,JMD91,ASSESS5,Angular,Angular,Development,89.0,Accept,1
SKS893,JMD92,ASSESS2,Python,Python,Data Science,80.0,Accept,2
SKS895,JMD92,ASSESS3,AWS,AWS,Cloud,83.0,Accept,1
SKS898,JMD92,ASSESS4,SnowFlake,SnowFlake,Data Engineering,95.0,Accept,1
SKS901,JMD92,ASSESS5,React Native,React Native,Development,92.0,Accept,3
SKS903,JMD93,ASSESS1,Python,Python,Data Engineering,89.0,Accept,1
SKS904,JMD93,ASSESS2,Redis,Redis,Cloud,71.0,Accept,1
SKS905,JMD93,ASSESS2,AWS,AWS,Cloud,73.0,Accept,2
SKS906,JMD93,ASSESS3,AWS,AWS,Cloud,86.0,Accept,2
SKS909,JMD93,ASSESS4,Laravel,Laravel,Development,80.0,Accept,1
SKS910,JMD93,ASSESS4,Reactjs,Reactjs,Development,98.0,Accept,1
SKS911,JMD93,ASSESS5,Python,Python,Data Science,98.0,Accept,1
SKS913,JMD93,ASSESS5,Applied ML,Applied ML,Data Science,100.0,Accept,2
SKS914,JMD94,ASSESS1,Redis,Redis,Cloud,81.0,Accept,3
SKS916,JMD94,ASSESS2,Next Js,Next Js,Development,92.0,Accept,2
SKS917,JMD94,ASSESS3,SnowFlake,SnowFlake,Data Engineering,97.0,Accept,2
SKS919,JMD94,ASSESS4,Big Data,Big Data,Data Science,98.0,Accept,1
SKS922,JMD94,ASSESS5,Python,Python,Data Science,89.0,Accept,3
SKS925,JMD95,ASSESS2,Big Data,Big Data,Data Science,73.0,Accept,1
SKS931,JMD95,ASSESS4,AWS,AWS,Cloud,74.0,Accept,3
SKS932,JMD95,ASSESS5,Big Data,Big Data,Data Science,97.0,Accept,2
SKS933,JMD95,ASSESS5,Applied ML,Applied ML,Data Science,83.0,Accept,3
SKS938,JMD96,ASSESS4,SnowFlake,SnowFlake,Data Engineering,78.0,Accept,3
SKS944,JMD97,ASSESS1,MySQL,MySQL,Data Engineering,80.0,Accept,2
SKS945,JMD97,ASSESS2,Laravel,Laravel,Development,93.0,Accept,1
SKS947,JMD97,ASSESS3,MySQL,MySQL,Data Engineering,96.0,Accept,2
SKS949,JMD97,ASSESS3,Data Bricks,Data Bricks,Data Engineering,83.0,Accept,1
SKS950,JMD97,ASSESS4,Applied ML,Applied ML,Data Science,74.0,Accept,1
SKS953,JMD97,ASSESS5,Applied ML,Applied ML,Data Science,97.0,Accept,3
SKS954,JMD98,ASSESS1,Laravel,Laravel,Development,92.0,Accept,3
SKS955,JMD98,ASSESS1,Reactjs,Reactjs,Development,83.0,Accept,3
SKS956,JMD98,ASSESS2,MySQL,MySQL,Data Engineering,73.0,Accept,3
SKS959,JMD98,ASSESS4,Big Data,Big Data,Data Science,72.0,Accept,3
SKS962,JMD98,ASSESS5,Web Scraping,Web Scraping,Data Engineering,79.0,Accept,1
SKS963,JMD98,ASSESS5,DBT,DBT,Data Engineering,90.0,Accept,3
SKS964,JMD98,ASSESS5,SnowFlake,SnowFlake,Data Engineering,83.0,Accept,1
SKS965,JMD99,ASSESS1,MySQL,MySQL,Data Engineering,92.0,Accept,3
SKS966,JMD99,ASSESS2,Redis,Redis,Cloud,75.0,Accept,1
SKS967,JMD99,ASSESS2,AWS,AWS,Cloud,82.0,Accept,3
SKS968,JMD99,ASSESS3,AWS,AWS,Cloud,92.0,Accept,1
SKS969,JMD99,ASSESS4,GCP,GCP,Cloud,78.0,Accept,3
SKS970,JMD99,ASSESS4,AWS,AWS,Cloud,87.0,Accept,1
SKS971,JMD99,ASSESS5,Azure,Azure,Cloud,92.0,Accept,2
SKS972,JMD100,ASSESS1,Next Js,Next Js,Development,86.0,Accept,3
SKS974,JMD100,ASSESS2,Azure,Azure,Cloud,78.0,Accept,2
SKS978,JMD100,ASSESS5,Big Data,Big Data,Data Science,91.0,Accept,2
SKS979,JMD101,ASSESS1,SnowFlake,SnowFlake,Data Engineering,95.0,Accept,3
SKS981,JMD101,ASSESS2,Applied ML,Applied ML,Data Science,84.0,Accept,3
SKS982,JMD101,ASSESS2,Big Data,Big Data,Data Science,77.0,Accept,1
SKS983,JMD101,ASSESS3,Node,Node,Development,82.0,Accept,2
SKS984,JMD101,ASSESS3,Reactjs,Reactjs,Development,79.0,Accept,3
SKS985,JMD101,ASSESS4,Azure,Azure,Cloud,75.0,Accept,2
SKS988,JMD101,ASSESS5,Laravel,Laravel,Development,81.0,Accept,1
SKS989,JMD102,ASSESS1,Big Data,Big Data,Data Science,86.0,Accept,1
SKS990,JMD102,ASSESS1,Python,Python,Data Science,74.0,Accept,1
SKS992,JMD102,ASSESS2,Node,Node,Development,83.0,Accept,1
SKS994,JMD102,ASSESS3,Laravel,Laravel,Development,98.0,Accept,3
SKS995,JMD102,ASSESS3,React Native,React Native,Development,89.0,Accept,1
SKS996,JMD102,ASSESS3,Next Js,Next Js,Development,71.0,Accept,3
SKS997,JMD102,ASSESS4,Web Scraping,Web Scraping,Data Engineering,88.0,Accept,2
SKS998,JMD102,ASSESS4,DBT,DBT,Data Engineering,76.0,Accept,2
SKS999,JMD102,ASSESS4,MySQL,MySQL,Data Engineering,99.0,Accept,1
SKS1001,JMD102,ASSESS5,Data Bricks,Data Bricks,Data Engineering,93.0,Accept,1
SKS1002,JMD102,ASSESS5,Python,Python,Data Engineering,88.0,Accept,2
SKS1004,JMD103,ASSESS2,SnowFlake,SnowFlake,Data Engineering,87.0,Accept,1
SKS1005,JMD103,ASSESS2,MySQL,MySQL,Data Engineering,95.0,Accept,2
SKS1006,JMD103,ASSESS2,Data Bricks,Data Bricks,Data Engineering,86.0,Accept,2
SKS1009,JMD103,ASSESS4,Azure,Azure,Cloud,75.0,Accept,3
SKS1010,JMD103,ASSESS4,AWS,AWS,Cloud,100.0,Accept,1
SKS1013,JMD104,ASSESS1,Python,Python,Data Science,86.0,Accept,1
SKS1014,JMD104,ASSESS2,Azure,Azure,Cloud,92.0,Accept,3
SKS1015,JMD104,ASSESS3,Python,Python,Data Science,73.0,Accept,2
SKS1019,JMD104,ASSESS4,Data Bricks,Data Bricks,Data Engineering,91.0,Accept,1
SKS1020,JMD104,ASSESS4,DBT,DBT,Data Engineering,97.0,Accept,2
SKS1021,JMD104,ASSESS5,Applied ML,Applied ML,Data Science,90.0,Accept,1
SKS1023,JMD105,ASSESS2,Next Js,Next Js,Development,79.0,Accept,2
SKS1024,JMD105,ASSESS2,Angular,Angular,Development,72.0,Accept,2
SKS1025,JMD105,ASSESS3,Next Js,Next Js,Development,97.0,Accept,3
SKS1027,JMD105,ASSESS4,Big Data,Big Data,Data Science,71.0,Accept,2
SKS1028,JMD105,ASSESS5,Python,Python,Data Science,79.0,Accept,1
SKS1032,JMD106,ASSESS2,Web Scraping,Web Scraping,Data Engineering,71.0,Accept,3
SKS1033,JMD106,ASSESS2,Python,Python,Data Engineering,100.0,Accept,3
SKS1034,JMD106,ASSESS2,MySQL,MySQL,Data Engineering,90.0,Accept,3
SKS1036,JMD106,ASSESS3,Python,Python,Data Science,88.0,Accept,1
SKS1041,JMD107,ASSESS1,AWS,AWS,Cloud,78.0,Accept,1
SKS1042,JMD107,ASSESS1,Azure,Azure,Cloud,76.0,Accept,1
SKS1043,JMD107,ASSESS2,Python,Python,Data Science,88.0,Accept,1
SKS1046,JMD107,ASSESS3,Applied ML,Applied ML,Data Science,81.0,Accept,1
SKS1057,JMD108,ASSESS1,Applied ML,Applied ML,Data Science,78.0,Accept,3
SKS1061,JMD108,ASSESS3,DBT,DBT,Data Engineering,75.0,Accept,3
SKS1062,JMD108,ASSESS4,Angular,Angular,Development,98.0,Accept,2
SKS1063,JMD108,ASSESS4,Flutter,Flutter,Development,88.0,Accept,1
SKS1065,JMD108,ASSESS5,Python,Python,Data Science,85.0,Accept,3
SKS1066,JMD109,ASSESS1,GCP,GCP,Cloud,83.0,Accept,3
SKS1068,JMD109,ASSESS2,Big Data,Big Data,Data Science,84.0,Accept,2
SKS1069,JMD109,ASSESS2,Python,Python,Data Science,98.0,Accept,3
SKS1070,JMD109,ASSESS2,Applied ML,Applied ML,Data Science,71.0,Accept,2
SKS1071,JMD109,ASSESS3,GCP,GCP,Cloud,100.0,Accept,1
SKS1074,JMD109,ASSESS4,DBT,DBT,Data Engineering,94.0,Accept,3
SKS1076,JMD109,ASSESS5,Redis,Redis,Cloud,89.0,Accept,2
SKS1077,JMD109,ASSESS5,AWS,AWS,Cloud,95.0,Accept,2
SKS1080,JMD110,ASSESS3,GCP,GCP,Cloud,86.0,Accept,1
SKS1081,JMD110,ASSESS3,Azure,Azure,Cloud,82.0,Accept,3
SKS1083,JMD110,ASSESS4,AWS,AWS,Cloud,88.0,Accept,3
SKS1085,JMD110,ASSESS5,SnowFlake,SnowFlake,Data Engineering,73.0,Accept,1
SKS1086,JMD111,ASSESS1,Angular,Angular,Development,86.0,Accept,2
SKS1090,JMD111,ASSESS2,Python,Python,Data Science,100.0,Accept,3
SKS1092,JMD111,ASSESS4,Web Scraping,Web Scraping,Data Engineering,83.0,Accept,2
SKS1093,JMD111,ASSESS4,MySQL,MySQL,Data Engineering,87.0,Accept,1
SKS1096,JMD112,ASSESS1,Python,Python,Data Science,92.0,Accept,3
SKS1098,JMD112,ASSESS2,Next Js,Next Js,Development,90.0,Accept,2
SKS1099,JMD112,ASSESS2,Laravel,Laravel,Development,100.0,Accept,3
SKS1100,JMD112,ASSESS3,SnowFlake,SnowFlake,Data Engineering,80.0,Accept,1
SKS1101,JMD112,ASSESS3,Web Scraping,Web Scraping,Data Engineering,81.0,Accept,3
SKS1102,JMD112,ASSESS4,Next Js,Next Js,Development,84.0,Accept,1
SKS1104,JMD112,ASSESS5,Flutter,Flutter,Development,84.0,Accept,1
SKS1105,JMD113,ASSESS1,Redis,Redis,Cloud,90.0,Accept,1
SKS1106,JMD113,ASSESS1,GCP,GCP,Cloud,78.0,Accept,3
SKS1107,JMD113,ASSESS1,AWS,AWS,Cloud,96.0,Accept,2
SKS1109,JMD113,ASSESS2,Azure,Azure,Cloud,91.0,Accept,3
SKS1110,JMD113,ASSESS2,GCP,GCP,Cloud,97.0,Accept,2
SKS1113,JMD113,ASSESS5,Python,Python,Data Science,93.0,Accept,2
SKS1115,JMD113,ASSESS5,Applied ML,Applied ML,Data Science,79.0,Accept,2
SKS1116,JMD114,ASSESS1,Redis,Redis,Cloud,100.0,Accept,1
SKS1117,JMD114,ASSESS1,AWS,AWS,Cloud,77.0,Accept,2
SKS1119,JMD114,ASSESS2,Python,Python,Data Engineering,96.0,Accept,3
SKS1122,JMD114,ASSESS4,Big Data,Big Data,Data Science,94.0,Accept,3
SKS1123,JMD114,ASSESS4,Python,Python,Data Science,75.0,Accept,3
SKS1125,JMD114,ASSESS5,Angular,Angular,Development,78.0,Accept,3
SKS1128,JMD115,ASSESS1,AWS,AWS,Cloud,78.0,Accept,3
SKS1129,JMD115,ASSESS1,GCP,GCP,Cloud,94.0,Accept,1
SKS1130,JMD115,ASSESS2,Flutter,Flutter,Development,91.0,Accept,3
SKS1131,JMD115,ASSESS3,Reactjs,Reactjs,Development,85.0,Accept,2
SKS1134,JMD115,ASSESS5,Laravel,Laravel,Development,89.0,Accept,1
SKS1135,JMD116,ASSESS1,React Native,React Native,Development,95.0,Accept,3
SKS1136,JMD116,ASSESS1,Laravel,Laravel,Development,77.0,Accept,3
SKS1139,JMD116,ASSESS2,Applied ML,Applied ML,Data Science,83.0,Accept,2
SKS1140,JMD116,ASSESS2,Python,Python,Data Science,97.0,Accept,1
SKS1142,JMD116,ASSESS3,Node,Node,Development,97.0,Accept,2
SKS1144,JMD116,ASSESS4,AWS,AWS,Cloud,87.0,Accept,3
SKS1145,JMD116,ASSESS5,Azure,Azure,Cloud,89.0,Accept,3
SKS1146,JMD117,ASSESS1,Web Scraping,Web Scraping,Data Engineering,82.0,Accept,2
SKS1147,JMD117,ASSESS1,DBT,DBT,Data Engineering,96.0,Accept,3
SKS1148,JMD117,ASSESS2,Node,Node,Development,94.0,Accept,3
SKS1149,JMD117,ASSESS2,Reactjs,Reactjs,Development,97.0,Accept,3
SKS1150,JMD117,ASSESS3,AWS,AWS,Cloud,81.0,Accept,2
SKS1152,JMD117,ASSESS4,Flutter,Flutter,Development,76.0,Accept,3
SKS1153,JMD117,ASSESS4,React Native,React Native,Development,98.0,Accept,3
SKS1155,JMD117,ASSESS5,Big Data,Big Data,Data Science,72.0,Accept,3
SKS1158,JMD118,ASSESS1,GCP,GCP,Cloud,74.0,Accept,2
SKS1160,JMD118,ASSESS2,Angular,Angular,Development,98.0,Accept,1
SKS1161,JMD118,ASSESS3,Applied ML,Applied ML,Data Science,78.0,Accept,2
SKS1162,JMD118,ASSESS4,Reactjs,Reactjs,Development,80.0,Accept,2
SKS1164,JMD118,ASSESS5,Redis,Redis,Cloud,86.0,Accept,2
SKS1166,JMD119,ASSESS1,Node,Node,Development,89.0,Accept,2
SKS1168,JMD119,ASSESS2,AWS,AWS,Cloud,94.0,Accept,3
SKS1171,JMD119,ASSESS4,Node,Node,Development,74.0,Accept,1
SKS1172,JMD119,ASSESS4,Next Js,Next Js,Development,85.0,Accept,1
SKS1173,JMD119,ASSESS5,Python,Python,Data Engineering,93.0,Accept,3
SKS1177,JMD120,ASSESS2,Data Bricks,Data Bricks,Data Engineering,78.0,Accept,1
SKS1181,JMD120,ASSESS4,Angular,Angular,Development,76.0,Accept,2
SKS1183,JMD121,ASSESS1,SnowFlake,SnowFlake,Data Engineering,93.0,Accept,2
SKS1185,JMD121,ASSESS3,Applied ML,Applied ML,Data Science,80.0,Accept,2
SKS1186,JMD121,ASSESS3,Python,Python,Data Science,90.0,Accept,3
SKS1189,JMD122,ASSESS1,Node,Node,Development,83.0,Accept,2
SKS1191,JMD122,ASSESS2,Python,Python,Data Engineering,85.0,Accept,3
SKS1192,JMD122,ASSESS2,Data Bricks,Data Bricks,Data Engineering,72.0,Accept,3
SKS1193,JMD122,ASSESS3,Python,Python,Data Engineering,81.0,Accept,3
SKS1195,JMD122,ASSESS3,Web Scraping,Web Scraping,Data Engineering,77.0,Accept,3
SKS1197,JMD122,ASSESS4,GCP,GCP,Cloud,91.0,Accept,3
SKS1198,JMD122,ASSESS4,AWS,AWS,Cloud,78.0,Accept,1
SKS1201,JMD123,ASSESS1,Python,Python,Data Engineering,93.0,Accept,2
SKS1205,JMD123,ASSESS2,Web Scraping,Web Scraping,Data Engineering,71.0,Accept,2
SKS1206,JMD123,ASSESS2,Data Bricks,Data Bricks,Data Engineering,92.0,Accept,1
SKS1208,JMD123,ASSESS3,GCP,GCP,Cloud,96.0,Accept,3
SKS1210,JMD123,ASSESS5,Big Data,Big Data,Data Science,79.0,Accept,1
SKS1211,JMD123,ASSESS5,Applied ML,Applied ML,Data Science,81.0,Accept,3
SKS1212,JMD124,ASSESS1,Data Bricks,Data Bricks,Data Engineering,83.0,Accept,3
SKS1213,JMD124,ASSESS1,SnowFlake,SnowFlake,Data Engineering,86.0,Accept,2
SKS1214,JMD124,ASSESS2,Flutter,Flutter,Development,75.0,Accept,3
SKS1217,JMD124,ASSESS3,Applied ML,Applied ML,Data Science,76.0,Accept,3
SKS1219,JMD124,ASSESS3,Python,Python,Data Science,76.0,Accept,2
SKS1221,JMD124,ASSESS4,AWS,AWS,Cloud,80.0,Accept,3
SKS1226,JMD125,ASSESS1,Web Scraping,Web Scraping,Data Engineering,88.0,Accept,3
SKS1227,JMD125,ASSESS2,Web Scraping,Web Scraping,Data Engineering,99.0,Accept,2
SKS1228,JMD125,ASSESS3,GCP,GCP,Cloud,84.0,Accept,2
SKS1230,JMD125,ASSESS3,Redis,Redis,Cloud,99.0,Accept,3
SKS1232,JMD125,ASSESS5,Big Data,Big Data,Data Science,81.0,Accept,3
SKS1233,JMD125,ASSESS5,Python,Python,Data Science,85.0,Accept,1
SKS1234,JMD125,ASSESS5,Applied ML,Applied ML,Data Science,79.0,Accept,2
SKS1236,JMD126,ASSESS1,Python,Python,Data Science,89.0,Accept,3
SKS1238,JMD126,ASSESS2,Big Data,Big Data,Data Science,75.0,Accept,1
SKS1239,JMD126,ASSESS2,Applied ML,Applied ML,Data Science,94.0,Accept,3
SKS1240,JMD126,ASSESS3,Angular,Angular,Development,88.0,Accept,2
SKS1242,JMD126,ASSESS3,Next Js,Next Js,Development,87.0,Accept,2
SKS1243,JMD126,ASSESS4,AWS,AWS,Cloud,76.0,Accept,1
SKS1248,JMD127,ASSESS1,GCP,GCP,Cloud,75.0,Accept,1
SKS1250,JMD127,ASSESS2,Applied ML,Applied ML,Data Science,85.0,Accept,2
SKS1252,JMD127,ASSESS3,Python,Python,Data Science,90.0,Accept,2
SKS1254,JMD127,ASSESS4,Applied ML,Applied ML,Data Science,82.0,Accept,2
SKS1255,JMD127,ASSESS5,Big Data,Big Data,Data Science,83.0,Accept,1
SKS1257,JMD128,ASSESS1,Python,Python,Data Engineering,87.0,Accept,3
SKS1258,JMD128,ASSESS2,Data Bricks,Data Bricks,Data Engineering,97.0,Accept,3
SKS1259,JMD128,ASSESS3,Data Bricks,Data Bricks,Data Engineering,90.0,Accept,2
SKS1260,JMD128,ASSESS3,MySQL,MySQL,Data Engineering,99.0,Accept,2
SKS1261,JMD128,ASSESS3,DBT,DBT,Data Engineering,100.0,Accept,3
SKS1262,JMD128,ASSESS4,Applied ML,Applied ML,Data Science,81.0,Accept,3
SKS1263,JMD128,ASSESS5,Azure,Azure,Cloud,100.0,Accept,2
SKS1264,JMD128,ASSESS5,Redis,Redis,Cloud,82.0,Accept,2
SKS1265,JMD128,ASSESS5,AWS,AWS,Cloud,99.0,Accept,2
SKS1266,JMD129,ASSESS1,Node,Node,Development,87.0,Accept,1
SKS1267,JMD129,ASSESS1,Angular,Angular,Development,86.0,Accept,3
SKS1268,JMD129,ASSESS2,SnowFlake,SnowFlake,Data Engineering,81.0,Accept,2
SKS1269,JMD129,ASSESS2,Web Scraping,Web Scraping,Data Engineering,73.0,Accept,3
SKS1271,JMD129,ASSESS3,DBT,DBT,Data Engineering,89.0,Accept,2
SKS1272,JMD129,ASSESS4,Applied ML,Applied ML,Data Science,96.0,Accept,2
SKS1274,JMD129,ASSESS5,Data Bricks,Data Bricks,Data Engineering,72.0,Accept,3
SKS1275,JMD130,ASSESS1,Redis,Redis,Cloud,75.0,Accept,2
SKS1277,JMD130,ASSESS2,Reactjs,Reactjs,Development,77.0,Accept,3
SKS1278,JMD130,ASSESS3,Angular,Angular,Development,80.0,Accept,2
SKS1279,JMD130,ASSESS3,Laravel,Laravel,Development,89.0,Accept,3
SKS1280,JMD130,ASSESS4,GCP,GCP,Cloud,76.0,Accept,2
SKS1283,JMD130,ASSESS5,Web Scraping,Web Scraping,Data Engineering,96.0,Accept,3
