id,employeeId,assessmentId,courseName,skill,courseDepartment,testScore,status,noOfAttempts
SKS1096,JMD112,ASSESS1,Python,Python,Data Science,92,Accept,3
SKS1097,JMD112,ASSESS2,React Native,React Native,Development,27,Reject,2
SKS1098,JMD112,ASSESS2,Next Js,Next Js,Development,90,Accept,2
SKS1099,JMD112,ASSESS2,Laravel,Laravel,Development,100,Accept,3
SKS1100,JMD112,ASSESS3,SnowFlake,SnowFlake,Data Engineering,80,Accept,1
SKS1101,JMD112,ASSESS3,Web Scraping,Web Scraping,Data Engineering,81,Accept,3
SKS1102,JMD112,ASSESS4,Next Js,Next Js,Development,84,Accept,1
SKS1103,JMD112,ASSESS4,Node,Node,Development,16,Reject,2
SKS1104,JMD112,ASSESS5,Flutter,Flutter,Development,84,Accept,1
SKS1105,JMD113,ASSESS1,Redis,Redis,Cloud,90,Accept,1
SKS1106,JMD113,ASSESS1,GCP,GCP,Cloud,78,Accept,3
SKS1107,JMD113,ASSESS1,AWS,AWS,Cloud,96,Accept,2
SKS1108,JMD113,ASSESS2,AWS,AWS,Cloud,25,Reject,3
SKS1109,JMD113,ASSESS2,Azure,Azure,Cloud,91,Accept,3
SKS1110,JMD113,ASSESS2,GCP,GCP,Cloud,97,Accept,2
SKS1111,JMD113,ASSESS3,MySQL,MySQL,Data Engineering,52,Reject,2
SKS1112,JMD113,ASSESS4,Flutter,Flutter,Development,62,Reject,3
SKS1113,JMD113,ASSESS5,Python,Python,Data Science,93,Accept,2
SKS1114,JMD113,ASSESS5,Big Data,Big Data,Data Science,64,Reject,2
SKS1115,JMD113,ASSESS5,Applied ML,Applied ML,Data Science,79,Accept,2
SKS1116,JMD114,ASSESS1,Redis,Redis,Cloud,100,Accept,1
SKS1117,JMD114,ASSESS1,AWS,AWS,Cloud,77,Accept,2
SKS1118,JMD114,ASSESS1,GCP,GCP,Cloud,40,Reject,2
SKS1119,JMD114,ASSESS2,Python,Python,Data Engineering,96,Accept,3
SKS1120,JMD114,ASSESS2,SnowFlake,SnowFlake,Data Engineering,60,Reject,3
SKS1121,JMD114,ASSESS3,React Native,React Native,Development,33,Reject,1
SKS1122,JMD114,ASSESS4,Big Data,Big Data,Data Science,94,Accept,3
SKS1123,JMD114,ASSESS4,Python,Python,Data Science,75,Accept,3
SKS1124,JMD114,ASSESS4,Applied ML,Applied ML,Data Science,33,Reject,1
SKS1125,JMD114,ASSESS5,Angular,Angular,Development,78,Accept,3
SKS1126,JMD114,ASSESS5,React Native,React Native,Development,31,Reject,3
SKS1127,JMD115,ASSESS1,Azure,Azure,Cloud,58,Reject,3
SKS1128,JMD115,ASSESS1,AWS,AWS,Cloud,78,Accept,3
SKS1129,JMD115,ASSESS1,GCP,GCP,Cloud,94,Accept,1
SKS1130,JMD115,ASSESS2,Flutter,Flutter,Development,91,Accept,3
SKS1131,JMD115,ASSESS3,Reactjs,Reactjs,Development,85,Accept,2
SKS1132,JMD115,ASSESS4,Node,Node,Development,59,Reject,1
SKS1133,JMD115,ASSESS5,Flutter,Flutter,Development,21,Reject,2
SKS1134,JMD115,ASSESS5,Laravel,Laravel,Development,89,Accept,1
SKS1135,JMD116,ASSESS1,React Native,React Native,Development,95,Accept,3
SKS1136,JMD116,ASSESS1,Laravel,Laravel,Development,77,Accept,3
SKS1137,JMD116,ASSESS1,Flutter,Flutter,Development,1,Reject,2
SKS1138,JMD116,ASSESS2,Big Data,Big Data,Data Science,31,Reject,3
SKS1139,JMD116,ASSESS2,Applied ML,Applied ML,Data Science,83,Accept,2
SKS1140,JMD116,ASSESS2,Python,Python,Data Science,97,Accept,1
SKS1141,JMD116,ASSESS3,Reactjs,Reactjs,Development,62,Reject,3
SKS1142,JMD116,ASSESS3,Node,Node,Development,97,Accept,2
SKS1143,JMD116,ASSESS3,Next Js,Next Js,Development,9,Reject,3
SKS1144,JMD116,ASSESS4,AWS,AWS,Cloud,87,Accept,3
SKS1145,JMD116,ASSESS5,Azure,Azure,Cloud,89,Accept,3
SKS1146,JMD117,ASSESS1,Web Scraping,Web Scraping,Data Engineering,82,Accept,2
SKS1147,JMD117,ASSESS1,DBT,DBT,Data Engineering,96,Accept,3
SKS1148,JMD117,ASSESS2,Node,Node,Development,94,Accept,3
SKS1149,JMD117,ASSESS2,Reactjs,Reactjs,Development,97,Accept,3
SKS1150,JMD117,ASSESS3,AWS,AWS,Cloud,81,Accept,2
SKS1151,JMD117,ASSESS4,Angular,Angular,Development,50,Reject,3
SKS1152,JMD117,ASSESS4,Flutter,Flutter,Development,76,Accept,3
SKS1153,JMD117,ASSESS4,React Native,React Native,Development,98,Accept,3
SKS1154,JMD117,ASSESS5,Python,Python,Data Science,30,Reject,2
SKS1155,JMD117,ASSESS5,Big Data,Big Data,Data Science,72,Accept,3
SKS1156,JMD117,ASSESS5,Applied ML,Applied ML,Data Science,18,Reject,2
SKS1157,JMD118,ASSESS1,AWS,AWS,Cloud,24,Reject,1
SKS1158,JMD118,ASSESS1,GCP,GCP,Cloud,74,Accept,2
SKS1159,JMD118,ASSESS1,Azure,Azure,Cloud,45,Reject,3
SKS1160,JMD118,ASSESS2,Angular,Angular,Development,98,Accept,1
SKS1161,JMD118,ASSESS3,Applied ML,Applied ML,Data Science,78,Accept,2
SKS1162,JMD118,ASSESS4,Reactjs,Reactjs,Development,80,Accept,2
SKS1163,JMD118,ASSESS4,Angular,Angular,Development,24,Reject,1
SKS1164,JMD118,ASSESS5,Redis,Redis,Cloud,86,Accept,2
SKS1165,JMD118,ASSESS5,Azure,Azure,Cloud,24,Reject,2
SKS1166,JMD119,ASSESS1,Node,Node,Development,89,Accept,2
SKS1167,JMD119,ASSESS1,Reactjs,Reactjs,Development,6,Reject,3
SKS1168,JMD119,ASSESS2,AWS,AWS,Cloud,94,Accept,3
SKS1169,JMD119,ASSESS3,Python,Python,Data Engineering,28,Reject,2
SKS1170,JMD119,ASSESS4,Reactjs,Reactjs,Development,65,Reject,2
SKS1171,JMD119,ASSESS4,Node,Node,Development,74,Accept,1
SKS1172,JMD119,ASSESS4,Next Js,Next Js,Development,85,Accept,1
SKS1173,JMD119,ASSESS5,Python,Python,Data Engineering,93,Accept,3
SKS1174,JMD119,ASSESS5,MySQL,MySQL,Data Engineering,11,Reject,2
SKS1175,JMD120,ASSESS1,Web Scraping,Web Scraping,Data Engineering,43,Reject,2
SKS1176,JMD120,ASSESS2,Python,Python,Data Engineering,44,Reject,2
SKS1177,JMD120,ASSESS2,Data Bricks,Data Bricks,Data Engineering,78,Accept,1
SKS1178,JMD120,ASSESS3,GCP,GCP,Cloud,67,Reject,3
SKS1179,JMD120,ASSESS4,React Native,React Native,Development,26,Reject,1
SKS1180,JMD120,ASSESS4,Reactjs,Reactjs,Development,53,Reject,1
SKS1181,JMD120,ASSESS4,Angular,Angular,Development,76,Accept,2
SKS1182,JMD120,ASSESS5,Azure,Azure,Cloud,34,Reject,3
SKS1183,JMD121,ASSESS1,SnowFlake,SnowFlake,Data Engineering,93,Accept,2
SKS1184,JMD121,ASSESS2,Big Data,Big Data,Data Science,67,Reject,3
SKS1185,JMD121,ASSESS3,Applied ML,Applied ML,Data Science,80,Accept,2
SKS1186,JMD121,ASSESS3,Python,Python,Data Science,90,Accept,3
SKS1187,JMD121,ASSESS4,Flutter,Flutter,Development,30,Reject,1
SKS1188,JMD121,ASSESS5,Data Bricks,Data Bricks,Data Engineering,60,Reject,2
SKS1189,JMD122,ASSESS1,Node,Node,Development,83,Accept,2
SKS1190,JMD122,ASSESS1,React Native,React Native,Development,22,Reject,2
SKS1191,JMD122,ASSESS2,Python,Python,Data Engineering,85,Accept,3
SKS1192,JMD122,ASSESS2,Data Bricks,Data Bricks,Data Engineering,72,Accept,3
SKS1193,JMD122,ASSESS3,Python,Python,Data Engineering,81,Accept,3
SKS1194,JMD122,ASSESS3,SnowFlake,SnowFlake,Data Engineering,2,Reject,2
SKS1195,JMD122,ASSESS3,Web Scraping,Web Scraping,Data Engineering,77,Accept,3
SKS1196,JMD122,ASSESS4,Azure,Azure,Cloud,63,Reject,2
SKS1197,JMD122,ASSESS4,GCP,GCP,Cloud,91,Accept,3
SKS1198,JMD122,ASSESS4,AWS,AWS,Cloud,78,Accept,1
SKS1199,JMD122,ASSESS5,Node,Node,Development,57,Reject,3
SKS1200,JMD122,ASSESS5,Reactjs,Reactjs,Development,37,Reject,3
SKS1201,JMD123,ASSESS1,Python,Python,Data Engineering,93,Accept,2
SKS1202,JMD123,ASSESS1,SnowFlake,SnowFlake,Data Engineering,35,Reject,1
SKS1203,JMD123,ASSESS1,Web Scraping,Web Scraping,Data Engineering,20,Reject,3
SKS1204,JMD123,ASSESS2,Python,Python,Data Engineering,45,Reject,1
SKS1205,JMD123,ASSESS2,Web Scraping,Web Scraping,Data Engineering,71,Accept,2
SKS1206,JMD123,ASSESS2,Data Bricks,Data Bricks,Data Engineering,92,Accept,1
SKS1207,JMD123,ASSESS3,Redis,Redis,Cloud,36,Reject,1
SKS1208,JMD123,ASSESS3,GCP,GCP,Cloud,96,Accept,3
SKS1209,JMD123,ASSESS4,Azure,Azure,Cloud,4,Reject,2
SKS1210,JMD123,ASSESS5,Big Data,Big Data,Data Science,79,Accept,1
SKS1211,JMD123,ASSESS5,Applied ML,Applied ML,Data Science,81,Accept,3
SKS1212,JMD124,ASSESS1,Data Bricks,Data Bricks,Data Engineering,83,Accept,3
SKS1213,JMD124,ASSESS1,SnowFlake,SnowFlake,Data Engineering,86,Accept,2
SKS1214,JMD124,ASSESS2,Flutter,Flutter,Development,75,Accept,3
SKS1215,JMD124,ASSESS2,Laravel,Laravel,Development,49,Reject,2
SKS1216,JMD124,ASSESS2,Node,Node,Development,30,Reject,2
SKS1217,JMD124,ASSESS3,Applied ML,Applied ML,Data Science,76,Accept,3
SKS1218,JMD124,ASSESS3,Big Data,Big Data,Data Science,2,Reject,3
SKS1219,JMD124,ASSESS3,Python,Python,Data Science,76,Accept,2
SKS1220,JMD124,ASSESS4,GCP,GCP,Cloud,46,Reject,2
SKS1221,JMD124,ASSESS4,AWS,AWS,Cloud,80,Accept,3
SKS1222,JMD124,ASSESS4,Azure,Azure,Cloud,12,Reject,2
SKS1223,JMD124,ASSESS5,AWS,AWS,Cloud,48,Reject,1
SKS1224,JMD124,ASSESS5,Redis,Redis,Cloud,56,Reject,2
SKS1225,JMD125,ASSESS1,Data Bricks,Data Bricks,Data Engineering,16,Reject,3
SKS1226,JMD125,ASSESS1,Web Scraping,Web Scraping,Data Engineering,88,Accept,3
SKS1227,JMD125,ASSESS2,Web Scraping,Web Scraping,Data Engineering,99,Accept,2
SKS1228,JMD125,ASSESS3,GCP,GCP,Cloud,84,Accept,2
SKS1229,JMD125,ASSESS3,Azure,Azure,Cloud,26,Reject,2
SKS1230,JMD125,ASSESS3,Redis,Redis,Cloud,99,Accept,3
SKS1231,JMD125,ASSESS4,Applied ML,Applied ML,Data Science,33,Reject,3
SKS1232,JMD125,ASSESS5,Big Data,Big Data,Data Science,81,Accept,3
SKS1233,JMD125,ASSESS5,Python,Python,Data Science,85,Accept,1
SKS1234,JMD125,ASSESS5,Applied ML,Applied ML,Data Science,79,Accept,2
SKS1235,JMD126,ASSESS1,Big Data,Big Data,Data Science,43,Reject,1
SKS1236,JMD126,ASSESS1,Python,Python,Data Science,89,Accept,3
SKS1237,JMD126,ASSESS2,Python,Python,Data Science,15,Reject,2
SKS1238,JMD126,ASSESS2,Big Data,Big Data,Data Science,75,Accept,1
SKS1239,JMD126,ASSESS2,Applied ML,Applied ML,Data Science,94,Accept,3
SKS1240,JMD126,ASSESS3,Angular,Angular,Development,88,Accept,2
SKS1241,JMD126,ASSESS3,Reactjs,Reactjs,Development,45,Reject,1
SKS1242,JMD126,ASSESS3,Next Js,Next Js,Development,87,Accept,2
SKS1243,JMD126,ASSESS4,AWS,AWS,Cloud,76,Accept,1
SKS1244,JMD126,ASSESS4,Azure,Azure,Cloud,23,Reject,1
SKS1245,JMD126,ASSESS5,Azure,Azure,Cloud,32,Reject,3
SKS1246,JMD126,ASSESS5,Redis,Redis,Cloud,50,Reject,2
SKS1247,JMD127,ASSESS1,Azure,Azure,Cloud,70,Reject,1
SKS1248,JMD127,ASSESS1,GCP,GCP,Cloud,75,Accept,1
SKS1249,JMD127,ASSESS2,Big Data,Big Data,Data Science,40,Reject,1
SKS1250,JMD127,ASSESS2,Applied ML,Applied ML,Data Science,85,Accept,2
SKS1251,JMD127,ASSESS2,Python,Python,Data Science,2,Reject,1
SKS1252,JMD127,ASSESS3,Python,Python,Data Science,90,Accept,2
SKS1253,JMD127,ASSESS4,Big Data,Big Data,Data Science,35.570747217806044,Reject,2
SKS1254,JMD127,ASSESS4,Applied ML,Applied ML,Data Science,82,Accept,2
SKS1255,JMD127,ASSESS5,Big Data,Big Data,Data Science,83,Accept,1
SKS1256,JMD127,ASSESS5,Python,Python,Data Science,51,Reject,3
SKS1257,JMD128,ASSESS1,Python,Python,Data Engineering,87,Accept,3
SKS1258,JMD128,ASSESS2,Data Bricks,Data Bricks,Data Engineering,97,Accept,3
SKS1259,JMD128,ASSESS3,Data Bricks,Data Bricks,Data Engineering,90,Accept,2
SKS1260,JMD128,ASSESS3,MySQL,MySQL,Data Engineering,99,Accept,2
SKS1261,JMD128,ASSESS3,DBT,DBT,Data Engineering,100,Accept,3
SKS1262,JMD128,ASSESS4,Applied ML,Applied ML,Data Science,81,Accept,3
SKS1263,JMD128,ASSESS5,Azure,Azure,Cloud,100,Accept,2
SKS1264,JMD128,ASSESS5,Redis,Redis,Cloud,82,Accept,2
SKS1265,JMD128,ASSESS5,AWS,AWS,Cloud,99,Accept,2
SKS1266,JMD129,ASSESS1,Node,Node,Development,87,Accept,1
SKS1267,JMD129,ASSESS1,Angular,Angular,Development,86,Accept,3
SKS1268,JMD129,ASSESS2,SnowFlake,SnowFlake,Data Engineering,81,Accept,2
SKS1269,JMD129,ASSESS2,Web Scraping,Web Scraping,Data Engineering,73,Accept,3
SKS1270,JMD129,ASSESS3,Web Scraping,Web Scraping,Data Engineering,13,Reject,3
SKS1271,JMD129,ASSESS3,DBT,DBT,Data Engineering,89,Accept,2
SKS1272,JMD129,ASSESS4,Applied ML,Applied ML,Data Science,96,Accept,2
SKS1273,JMD129,ASSESS4,Big Data,Big Data,Data Science,33,Reject,3
SKS1274,JMD129,ASSESS5,Data Bricks,Data Bricks,Data Engineering,72,Accept,3
SKS1275,JMD130,ASSESS1,Redis,Redis,Cloud,75,Accept,2
SKS1276,JMD130,ASSESS2,React Native,React Native,Development,35.75767918088737,Reject,1
SKS1277,JMD130,ASSESS2,Reactjs,Reactjs,Development,77,Accept,3
SKS1278,JMD130,ASSESS3,Angular,Angular,Development,80,Accept,2
SKS1279,JMD130,ASSESS3,Laravel,Laravel,Development,89,Accept,3
SKS1280,JMD130,ASSESS4,GCP,GCP,Cloud,76,Accept,2
SKS1281,JMD130,ASSESS4,AWS,AWS,Cloud,14,Reject,2
SKS1282,JMD130,ASSESS4,Azure,Azure,Cloud,63,Reject,2
SKS1283,JMD130,ASSESS5,Web Scraping,Web Scraping,Data Engineering,96,Accept,3
SKS1284,JMD131,ASSESS1,Python,Python,Data Science,8,Reject,2
SKS1285,JMD131,ASSESS1,Big Data,Big Data,Data Science,58,Reject,2
SKS1286,JMD131,ASSESS1,Applied ML,Applied ML,Data Science,48,Reject,1
SKS1287,JMD131,ASSESS2,Big Data,Big Data,Data Science,72,Accept,2
SKS1288,JMD131,ASSESS3,Data Bricks,Data Bricks,Data Engineering,68,Reject,2
SKS1289,JMD131,ASSESS4,Python,Python,Data Engineering,92,Accept,1
SKS1290,JMD131,ASSESS4,SnowFlake,SnowFlake,Data Engineering,83,Accept,3
SKS1291,JMD131,ASSESS5,Redis,Redis,Cloud,77,Accept,2
SKS1292,JMD131,ASSESS5,GCP,GCP,Cloud,100,Accept,2
SKS1293,JMD131,ASSESS5,Azure,Azure,Cloud,71,Accept,2
SKS1294,JMD132,ASSESS1,DBT,DBT,Data Engineering,91,Accept,2
SKS1295,JMD132,ASSESS1,Data Bricks,Data Bricks,Data Engineering,61,Reject,3
SKS1296,JMD132,ASSESS2,SnowFlake,SnowFlake,Data Engineering,100,Accept,3
SKS1297,JMD132,ASSESS2,MySQL,MySQL,Data Engineering,58,Reject,2
SKS1298,JMD132,ASSESS3,Azure,Azure,Cloud,97,Accept,2
SKS1299,JMD132,ASSESS3,GCP,GCP,Cloud,83,Accept,1
SKS1300,JMD132,ASSESS3,AWS,AWS,Cloud,43,Reject,3
SKS1301,JMD132,ASSESS4,Applied ML,Applied ML,Data Science,12,Reject,1
SKS1302,JMD132,ASSESS5,SnowFlake,SnowFlake,Data Engineering,46,Reject,2
SKS1303,JMD132,ASSESS5,Data Bricks,Data Bricks,Data Engineering,16,Reject,2
SKS1304,JMD132,ASSESS5,Web Scraping,Web Scraping,Data Engineering,93,Accept,1
SKS1305,JMD133,ASSESS1,Azure,Azure,Cloud,93,Accept,2
SKS1306,JMD133,ASSESS1,GCP,GCP,Cloud,98,Accept,2
SKS1307,JMD133,ASSESS1,AWS,AWS,Cloud,73,Accept,3
SKS1308,JMD133,ASSESS2,MySQL,MySQL,Data Engineering,5,Reject,3
SKS1309,JMD133,ASSESS3,Angular,Angular,Development,35,Reject,1
SKS1310,JMD133,ASSESS3,Reactjs,Reactjs,Development,77,Accept,3
SKS1311,JMD133,ASSESS4,Python,Python,Data Science,94,Accept,3
SKS1312,JMD133,ASSESS5,GCP,GCP,Cloud,4,Reject,1
SKS1313,JMD133,ASSESS5,Redis,Redis,Cloud,60,Reject,3
SKS1314,JMD134,ASSESS1,Angular,Angular,Development,95,Accept,1
SKS1315,JMD134,ASSESS1,Next Js,Next Js,Development,92,Accept,2
SKS1316,JMD134,ASSESS1,Flutter,Flutter,Development,37,Reject,3
SKS1317,JMD134,ASSESS2,AWS,AWS,Cloud,84,Accept,2
SKS1318,JMD134,ASSESS3,Python,Python,Data Engineering,12,Reject,1
SKS1319,JMD134,ASSESS3,Web Scraping,Web Scraping,Data Engineering,80,Accept,1
SKS1320,JMD134,ASSESS3,SnowFlake,SnowFlake,Data Engineering,76,Accept,2
SKS1321,JMD134,ASSESS4,React Native,React Native,Development,77,Accept,1
SKS1322,JMD134,ASSESS4,Flutter,Flutter,Development,74,Accept,2
SKS1323,JMD134,ASSESS4,Laravel,Laravel,Development,90,Accept,1
SKS1324,JMD134,ASSESS5,Python,Python,Data Science,11,Reject,2
SKS1325,JMD134,ASSESS5,Big Data,Big Data,Data Science,76,Accept,3
SKS1326,JMD134,ASSESS5,Applied ML,Applied ML,Data Science,11,Reject,1
SKS1327,JMD135,ASSESS1,Big Data,Big Data,Data Science,72,Accept,1
SKS1328,JMD135,ASSESS1,Python,Python,Data Science,26,Reject,1
SKS1329,JMD135,ASSESS2,SnowFlake,SnowFlake,Data Engineering,73,Accept,1
SKS1330,JMD135,ASSESS2,Data Bricks,Data Bricks,Data Engineering,2,Reject,2
SKS1331,JMD135,ASSESS3,Python,Python,Data Science,19,Reject,2
SKS1332,JMD135,ASSESS3,Big Data,Big Data,Data Science,94,Accept,3
SKS1333,JMD135,ASSESS3,Applied ML,Applied ML,Data Science,44,Reject,3
SKS1334,JMD135,ASSESS4,Flutter,Flutter,Development,2,Reject,2
SKS1335,JMD135,ASSESS4,Angular,Angular,Development,35,Reject,3
SKS1336,JMD135,ASSESS5,Applied ML,Applied ML,Data Science,44,Reject,2
SKS1337,JMD135,ASSESS5,Python,Python,Data Science,100,Accept,3
SKS1338,JMD135,ASSESS5,Big Data,Big Data,Data Science,58,Reject,2
SKS1339,JMD136,ASSESS1,Azure,Azure,Cloud,41,Reject,2
SKS1340,JMD136,ASSESS1,Redis,Redis,Cloud,23,Reject,2
SKS1341,JMD136,ASSESS2,Azure,Azure,Cloud,19,Reject,2
SKS1342,JMD136,ASSESS2,AWS,AWS,Cloud,82,Accept,1
SKS1343,JMD136,ASSESS3,Applied ML,Applied ML,Data Science,96,Accept,3
SKS1344,JMD136,ASSESS3,Big Data,Big Data,Data Science,46,Reject,3
SKS1345,JMD136,ASSESS3,Python,Python,Data Science,15,Reject,2
SKS1346,JMD136,ASSESS4,Angular,Angular,Development,23,Reject,2
SKS1347,JMD136,ASSESS4,Reactjs,Reactjs,Development,71,Accept,3
SKS1348,JMD136,ASSESS5,Python,Python,Data Engineering,46,Reject,1
SKS1349,JMD136,ASSESS5,DBT,DBT,Data Engineering,75,Accept,1
SKS1350,JMD137,ASSESS1,Data Bricks,Data Bricks,Data Engineering,100,Accept,3
SKS1351,JMD137,ASSESS1,Web Scraping,Web Scraping,Data Engineering,52,Reject,3
SKS1352,JMD137,ASSESS2,AWS,AWS,Cloud,90,Accept,2
SKS1353,JMD137,ASSESS2,Azure,Azure,Cloud,72,Accept,2
SKS1354,JMD137,ASSESS3,Redis,Redis,Cloud,80,Accept,3
SKS1355,JMD137,ASSESS3,Azure,Azure,Cloud,81,Accept,1
SKS1356,JMD137,ASSESS3,GCP,GCP,Cloud,79,Accept,2
SKS1357,JMD137,ASSESS4,Angular,Angular,Development,92,Accept,1
SKS1358,JMD137,ASSESS4,Reactjs,Reactjs,Development,91,Accept,3
SKS1359,JMD137,ASSESS4,Flutter,Flutter,Development,30,Reject,3
SKS1360,JMD137,ASSESS5,Python,Python,Data Science,61,Reject,3
SKS1361,JMD137,ASSESS5,Big Data,Big Data,Data Science,62,Reject,1
SKS1362,JMD137,ASSESS5,Applied ML,Applied ML,Data Science,81,Accept,3
SKS1363,JMD138,ASSESS1,MySQL,MySQL,Data Engineering,89,Accept,1
SKS1364,JMD138,ASSESS2,Applied ML,Applied ML,Data Science,85,Accept,2
SKS1365,JMD138,ASSESS2,Python,Python,Data Science,72,Accept,2
SKS1366,JMD138,ASSESS2,Big Data,Big Data,Data Science,99,Accept,2
SKS1367,JMD138,ASSESS3,Angular,Angular,Development,91,Accept,1
SKS1368,JMD138,ASSESS3,Flutter,Flutter,Development,87,Accept,1
SKS1369,JMD138,ASSESS4,Redis,Redis,Cloud,77,Accept,1
SKS1370,JMD138,ASSESS4,Azure,Azure,Cloud,86,Accept,3
SKS1371,JMD138,ASSESS4,GCP,GCP,Cloud,82,Accept,3
SKS1372,JMD138,ASSESS5,Big Data,Big Data,Data Science,82,Accept,2
SKS1373,JMD139,ASSESS1,Web Scraping,Web Scraping,Data Engineering,4,Reject,3
SKS1374,JMD139,ASSESS1,MySQL,MySQL,Data Engineering,32,Reject,2
SKS1375,JMD139,ASSESS2,React Native,React Native,Development,85,Accept,1
SKS1376,JMD139,ASSESS3,Python,Python,Data Engineering,15,Reject,3
SKS1377,JMD139,ASSESS3,Web Scraping,Web Scraping,Data Engineering,10,Reject,2
SKS1378,JMD139,ASSESS4,AWS,AWS,Cloud,96,Accept,3
SKS1379,JMD139,ASSESS4,Redis,Redis,Cloud,79,Accept,1
SKS1380,JMD139,ASSESS5,Node,Node,Development,98,Accept,2
SKS1381,JMD140,ASSESS1,GCP,GCP,Cloud,89,Accept,1
SKS1382,JMD140,ASSESS1,Redis,Redis,Cloud,77,Accept,1
SKS1383,JMD140,ASSESS2,Flutter,Flutter,Development,12,Reject,1
SKS1384,JMD140,ASSESS3,SnowFlake,SnowFlake,Data Engineering,15,Reject,3
SKS1385,JMD140,ASSESS3,MySQL,MySQL,Data Engineering,90,Accept,3
SKS1386,JMD140,ASSESS4,Angular,Angular,Development,58,Reject,1
SKS1387,JMD140,ASSESS4,Flutter,Flutter,Development,87,Accept,1
SKS1388,JMD140,ASSESS4,Next Js,Next Js,Development,55,Reject,3
SKS1389,JMD140,ASSESS5,Azure,Azure,Cloud,40,Reject,3
SKS1390,JMD140,ASSESS5,GCP,GCP,Cloud,88,Accept,3
SKS1391,JMD141,ASSESS1,Web Scraping,Web Scraping,Data Engineering,19,Reject,1
SKS1392,JMD141,ASSESS2,Applied ML,Applied ML,Data Science,66,Reject,1
SKS1393,JMD141,ASSESS2,Big Data,Big Data,Data Science,31,Reject,3
SKS1394,JMD141,ASSESS2,Python,Python,Data Science,40,Reject,2
SKS1395,JMD141,ASSESS3,Next Js,Next Js,Development,18,Reject,1
SKS1396,JMD141,ASSESS4,Data Bricks,Data Bricks,Data Engineering,86,Accept,3
SKS1397,JMD141,ASSESS4,MySQL,MySQL,Data Engineering,52,Reject,3
SKS1398,JMD141,ASSESS4,DBT,DBT,Data Engineering,27,Reject,2
SKS1399,JMD141,ASSESS5,Reactjs,Reactjs,Development,85,Accept,1
SKS1400,JMD141,ASSESS5,Laravel,Laravel,Development,80,Accept,2
SKS1401,JMD142,ASSESS1,Big Data,Big Data,Data Science,94,Accept,2
SKS1402,JMD142,ASSESS1,Applied ML,Applied ML,Data Science,55,Reject,1
SKS1403,JMD142,ASSESS2,Python,Python,Data Science,88,Accept,3
SKS1404,JMD142,ASSESS2,Big Data,Big Data,Data Science,100,Accept,1
SKS1405,JMD142,ASSESS3,DBT,DBT,Data Engineering,19,Reject,2
SKS1406,JMD142,ASSESS3,MySQL,MySQL,Data Engineering,36,Reject,1
SKS1407,JMD142,ASSESS4,GCP,GCP,Cloud,77,Accept,2
SKS1408,JMD142,ASSESS5,MySQL,MySQL,Data Engineering,76,Accept,3
SKS1409,JMD143,ASSESS1,Next Js,Next Js,Development,56,Reject,2
SKS1410,JMD143,ASSESS2,Reactjs,Reactjs,Development,61,Reject,3
SKS1411,JMD143,ASSESS3,Next Js,Next Js,Development,34,Reject,2
SKS1412,JMD143,ASSESS3,Laravel,Laravel,Development,88,Accept,1
SKS1413,JMD143,ASSESS4,MySQL,MySQL,Data Engineering,97,Accept,3
SKS1414,JMD143,ASSESS5,AWS,AWS,Cloud,47,Reject,2
SKS1415,JMD143,ASSESS5,GCP,GCP,Cloud,84,Accept,1
SKS1416,JMD143,ASSESS5,Redis,Redis,Cloud,72,Accept,2
SKS1417,JMD144,ASSESS1,Applied ML,Applied ML,Data Science,43,Reject,1
SKS1418,JMD144,ASSESS2,Reactjs,Reactjs,Development,66,Reject,2
SKS1419,JMD144,ASSESS2,React Native,React Native,Development,94,Accept,2
SKS1420,JMD144,ASSESS2,Laravel,Laravel,Development,22,Reject,3
SKS1421,JMD144,ASSESS3,Applied ML,Applied ML,Data Science,84,Accept,2
SKS1422,JMD144,ASSESS3,Python,Python,Data Science,67,Reject,2
SKS1423,JMD144,ASSESS4,GCP,GCP,Cloud,80,Accept,1
SKS1424,JMD144,ASSESS4,Redis,Redis,Cloud,75,Accept,3
SKS1425,JMD144,ASSESS4,Azure,Azure,Cloud,54,Reject,3
SKS1426,JMD144,ASSESS5,React Native,React Native,Development,91,Accept,1
SKS1427,JMD144,ASSESS5,Reactjs,Reactjs,Development,28,Reject,2
SKS1428,JMD144,ASSESS5,Node,Node,Development,74,Accept,2
SKS1429,JMD145,ASSESS1,AWS,AWS,Cloud,87,Accept,2
SKS1430,JMD145,ASSESS2,Angular,Angular,Development,74,Accept,3
SKS1431,JMD145,ASSESS2,Reactjs,Reactjs,Development,99,Accept,2
SKS1432,JMD145,ASSESS3,Angular,Angular,Development,77,Accept,3
SKS1433,JMD145,ASSESS3,Flutter,Flutter,Development,79,Accept,2
SKS1434,JMD145,ASSESS3,Laravel,Laravel,Development,53,Reject,1
SKS1435,JMD145,ASSESS4,AWS,AWS,Cloud,98,Accept,1
SKS1436,JMD145,ASSESS4,Azure,Azure,Cloud,57,Reject,3
SKS1437,JMD145,ASSESS4,GCP,GCP,Cloud,47,Reject,2
SKS1438,JMD145,ASSESS5,Big Data,Big Data,Data Science,25,Reject,1
SKS1439,JMD145,ASSESS5,Python,Python,Data Science,73,Accept,3
SKS1440,JMD146,ASSESS1,Azure,Azure,Cloud,23,Reject,3
