id,employeeId,courseName,skills,courseDepartment,certificationLink,status
CERT355,JMD119,Python,Python,Data Science,https://dalton.com/,Reject
CERT356,JMD119,Applied ML,Applied ML,Data Science,https://www.richardson.net/,Accept
CERT357,JMD119,Big Data,Big Data,Data Science,http://www.miles.org/,Reject
CERT358,JMD119,SnowFlake,SnowFlake,Data Engineering,https://www.jones-patel.com/,Reject
CERT359,JMD119,Web Scraping,Web Scraping,Data Engineering,https://williams.com/,Reject
CERT360,JMD119,Python,Python,Data Engineering,https://villarreal.org/,Reject
CERT361,JMD120,Node,Node,Development,https://lopez.com/,Reject
CERT362,JMD120,React Native,React Native,Development,https://browning-johnson.com/,Accept
CERT363,JMD120,Angular,Angular,Development,http://www.hernandez.com/,Accept
CERT364,JMD120,MySQL,MySQL,Data Engineering,https://day.com/,Accept
CERT365,JMD121,Big Data,Big Data,Data Science,https://gibson-ramos.com/,Reject
CERT366,JMD121,Python,Python,Data Science,https://rivera.com/,Accept
CERT367,JMD121,Data Bricks,Data Bricks,Data Engineering,https://www.brennan.com/,Reject
CERT368,JMD121,SnowFlake,SnowFlake,Data Engineering,https://www.davis-larson.org/,Accept
CERT369,JMD121,Web Scraping,Web Scraping,Data Engineering,https://www.hays.org/,Reject
CERT370,JMD122,Flutter,Flutter,Development,http://anderson.info/,Reject
CERT371,JMD122,Reactjs,Reactjs,Development,http://travis.info/,Accept
CERT372,JMD122,React Native,React Native,Development,http://www.white-liu.biz/,Reject
CERT373,JMD123,Laravel,Laravel,Development,http://www.porter.com/,Reject
CERT374,JMD123,Reactjs,Reactjs,Development,http://kennedy-hill.com/,Reject
CERT375,JMD124,Python,Python,Data Science,https://www.adkins.com/,Accept
CERT376,JMD124,Reactjs,Reactjs,Development,http://lozano-miller.com/,Reject
CERT377,JMD124,Angular,Angular,Development,http://www.jefferson-foster.info/,Reject
CERT378,JMD125,Next Js,Next Js,Development,https://miller-perry.biz/,Accept
CERT379,JMD126,Applied ML,Applied ML,Data Science,http://wood.biz/,Accept
CERT380,JMD126,Big Data,Big Data,Data Science,http://www.yu.com/,Accept
CERT381,JMD126,Web Scraping,Web Scraping,Data Engineering,https://www.stone.com/,Accept
CERT382,JMD126,DBT,DBT,Data Engineering,https://griffin.net/,Accept
CERT383,JMD127,Angular,Angular,Development,http://hunt.com/,Accept
CERT384,JMD128,Redis,Redis,Cloud,https://www.cox.net/,Accept
CERT385,JMD128,GCP,GCP,Cloud,https://smith-dixon.com/,Accept
CERT386,JMD128,AWS,AWS,Cloud,https://gonzalez.com/,Accept
CERT387,JMD128,Data Bricks,Data Bricks,Data Engineering,http://keller.net/,Reject
CERT388,JMD129,Python,Python,Data Science,http://www.white-sherman.com/,Accept
CERT389,JMD129,Big Data,Big Data,Data Science,https://russell-smith.com/,Accept
CERT390,JMD129,Flutter,Flutter,Development,https://ward.com/,Accept
CERT391,JMD129,React Native,React Native,Development,https://www.harvey.net/,Accept
CERT392,JMD130,MySQL,MySQL,Data Engineering,https://www.powers.info/,Accept
CERT393,JMD130,Data Bricks,Data Bricks,Data Engineering,http://www.bowen.net/,Reject
CERT394,JMD131,SnowFlake,SnowFlake,Data Engineering,http://morrison.com/,Reject
CERT395,JMD132,Redis,Redis,Cloud,http://www.jones.com/,Accept
CERT396,JMD132,AWS,AWS,Cloud,http://williamson.com/,Reject
CERT397,JMD132,Big Data,Big Data,Data Science,http://www.salazar.org/,Reject
CERT398,JMD132,Applied ML,Applied ML,Data Science,http://www.fisher-nguyen.com/,Accept
CERT399,JMD133,Python,Python,Data Engineering,https://www.robinson.net/,Reject
CERT400,JMD133,Web Scraping,Web Scraping,Data Engineering,https://www.green.com/,Accept
CERT401,JMD133,Data Bricks,Data Bricks,Data Engineering,https://morales-davidson.com/,Reject
CERT402,JMD133,Angular,Angular,Development,http://rosario-briggs.com/,Accept
CERT403,JMD133,Next Js,Next Js,Development,http://garza.biz/,Reject
CERT404,JMD134,Next Js,Next Js,Development,http://www.hart.com/,Accept
CERT405,JMD134,GCP,GCP,Cloud,https://www.walker-figueroa.com/,Reject
CERT406,JMD134,AWS,AWS,Cloud,https://hess.com/,Accept
CERT407,JMD135,Python,Python,Data Science,http://www.ramirez-green.com/,Accept
CERT408,JMD135,Big Data,Big Data,Data Science,http://www.pena-yates.org/,Accept
CERT409,JMD135,Applied ML,Applied ML,Data Science,http://giles.info/,Accept
CERT410,JMD136,GCP,GCP,Cloud,https://burton.com/,Accept
CERT411,JMD136,AWS,AWS,Cloud,http://www.brooks-morris.net/,Accept
CERT412,JMD136,Redis,Redis,Cloud,http://lin-jackson.com/,Accept
CERT413,JMD137,MySQL,MySQL,Data Engineering,https://www.johnson.com/,Accept
CERT414,JMD137,Python,Python,Data Engineering,http://gomez-edwards.com/,Accept
CERT415,JMD137,React Native,React Native,Development,http://www.scott.net/,Reject
CERT416,JMD137,Flutter,Flutter,Development,http://davis.com/,Accept
CERT417,JMD137,Next Js,Next Js,Development,https://www.james.info/,Reject
CERT418,JMD138,GCP,GCP,Cloud,http://oneill-horne.info/,Accept
CERT419,JMD138,Azure,Azure,Cloud,http://singleton-moore.com/,Reject
CERT420,JMD138,Redis,Redis,Cloud,https://knight.com/,Reject
CERT421,JMD138,Applied ML,Applied ML,Data Science,https://www.ali-rodgers.com/,Accept
CERT422,JMD138,Big Data,Big Data,Data Science,http://gomez-castaneda.info/,Accept
CERT423,JMD139,Python,Python,Data Science,http://pham-berry.info/,Reject
CERT424,JMD139,Python,Python,Data Engineering,https://king.com/,Reject
CERT425,JMD139,DBT,DBT,Data Engineering,https://www.robinson.org/,Reject
CERT426,JMD140,Flutter,Flutter,Development,https://www.robinson.com/,Reject
CERT427,JMD140,Angular,Angular,Development,http://mcfarland.com/,Reject
CERT428,JMD141,Big Data,Big Data,Data Science,https://www.brewer-shelton.biz/,Reject
CERT429,JMD141,Applied ML,Applied ML,Data Science,https://www.moore.info/,Accept
CERT430,JMD141,DBT,DBT,Data Engineering,http://www.reyes-figueroa.com/,Reject
CERT431,JMD141,Python,Python,Data Engineering,https://www.walker-evans.info/,Reject
CERT432,JMD142,DBT,DBT,Data Engineering,http://www.johnson.com/,Accept
CERT433,JMD142,SnowFlake,SnowFlake,Data Engineering,http://hicks.com/,Reject
CERT434,JMD143,Python,Python,Data Science,https://www.mitchell-hurley.info/,Accept
CERT435,JMD143,Big Data,Big Data,Data Science,http://www.miller.biz/,Accept
CERT436,JMD143,Applied ML,Applied ML,Data Science,https://stevens.org/,Accept
CERT437,JMD144,GCP,GCP,Cloud,https://www.rodriguez.org/,Accept
CERT438,JMD144,Applied ML,Applied ML,Data Science,http://rogers.com/,Accept
CERT439,JMD145,Azure,Azure,Cloud,http://valdez-martinez.com/,Accept
CERT440,JMD145,Big Data,Big Data,Data Science,http://www.bishop.com/,Accept
CERT441,JMD145,Python,Python,Data Science,https://cordova-baker.com/,Accept
CERT442,JMD146,GCP,GCP,Cloud,http://www.smith-harper.info/,Accept
CERT443,JMD146,Azure,Azure,Cloud,https://flores.org/,Accept
CERT444,JMD147,Applied ML,Applied ML,Data Science,https://phillips-jones.biz/,Reject
CERT445,JMD147,Python,Python,Data Science,http://www.reed.biz/,Reject
CERT446,JMD147,Big Data,Big Data,Data Science,https://gardner.com/,Reject
CERT447,JMD148,Azure,Azure,Cloud,https://www.vasquez.com/,Reject
CERT448,JMD148,Redis,Redis,Cloud,http://www.barnes-barnes.org/,Accept
CERT449,JMD148,Data Bricks,Data Bricks,Data Engineering,https://moore.biz/,Accept
CERT450,JMD148,DBT,DBT,Data Engineering,https://reese.com/,Accept
CERT451,JMD148,Python,Python,Data Engineering,https://www.duncan-davis.biz/,Accept
CERT452,JMD149,Python,Python,Data Science,http://www.graves.com/,Accept
CERT453,JMD149,Applied ML,Applied ML,Data Science,https://aguirre.com/,Reject
CERT454,JMD149,Big Data,Big Data,Data Science,http://www.perkins.com/,Reject
CERT455,JMD150,Python,Python,Data Science,http://hancock.com/,Accept
CERT456,JMD150,Big Data,Big Data,Data Science,http://www.williamson.com/,Accept
CERT457,JMD150,Applied ML,Applied ML,Data Science,https://jordan.info/,Accept
CERT458,JMD151,Azure,Azure,Cloud,https://martin-owens.com/,Reject
CERT459,JMD151,Redis,Redis,Cloud,https://bell.info/,Reject
CERT460,JMD152,Python,Python,Data Engineering,http://bowers.com/,Reject
CERT461,JMD152,Data Bricks,Data Bricks,Data Engineering,http://www.walters.info/,Accept
CERT462,JMD152,SnowFlake,SnowFlake,Data Engineering,http://www.lucas-rogers.com/,Accept
CERT463,JMD153,Data Bricks,Data Bricks,Data Engineering,https://douglas.com/,Accept
CERT464,JMD153,Laravel,Laravel,Development,http://www.buchanan-navarro.com/,Accept
CERT465,JMD153,Reactjs,Reactjs,Development,http://smith-cook.net/,Accept
CERT466,JMD153,Next Js,Next Js,Development,https://www.miller.biz/,Reject
CERT467,JMD154,Azure,Azure,Cloud,https://www.anderson.info/,Reject
CERT468,JMD154,GCP,GCP,Cloud,http://www.lindsey.biz/,Reject
CERT469,JMD154,AWS,AWS,Cloud,http://www.ramirez.com/,Reject
CERT470,JMD154,Big Data,Big Data,Data Science,http://www.tran.info/,Reject
CERT471,JMD154,Python,Python,Data Science,https://smith.biz/,Accept
CERT472,JMD154,Applied ML,Applied ML,Data Science,http://www.gonzalez.biz/,Reject
CERT473,JMD155,SnowFlake,SnowFlake,Data Engineering,http://morgan.com/,Accept
CERT474,JMD155,DBT,DBT,Data Engineering,http://www.ayers-pierce.com/,Accept
CERT475,JMD156,Big Data,Big Data,Data Science,https://gonzalez.com/,Reject
CERT476,JMD156,Python,Python,Data Science,https://www.smith-morales.info/,Accept
CERT477,JMD156,Applied ML,Applied ML,Data Science,https://chang-martin.net/,Reject
CERT478,JMD157,Data Bricks,Data Bricks,Data Engineering,https://www.garrison.biz/,Reject
CERT479,JMD158,Python,Python,Data Science,http://green.com/,Accept
CERT480,JMD159,Flutter,Flutter,Development,https://butler-norris.net/,Accept
CERT481,JMD159,Laravel,Laravel,Development,https://thompson.com/,Accept
CERT482,JMD159,Next Js,Next Js,Development,http://hawkins.com/,Reject
CERT483,JMD160,React Native,React Native,Development,http://franklin.com/,Reject
CERT484,JMD160,Laravel,Laravel,Development,http://www.hamilton.info/,Accept
CERT485,JMD160,Node,Node,Development,http://www.evans.com/,Accept
CERT486,JMD160,Big Data,Big Data,Data Science,http://www.edwards.biz/,Accept
CERT487,JMD160,Python,Python,Data Science,http://cunningham-parks.com/,Reject
CERT488,JMD161,GCP,GCP,Cloud,https://diaz-berg.info/,Reject
CERT489,JMD161,Azure,Azure,Cloud,http://www.houston.com/,Reject
CERT490,JMD161,AWS,AWS,Cloud,https://allen.net/,Reject
CERT491,JMD162,Big Data,Big Data,Data Science,http://payne.net/,Accept
CERT492,JMD163,AWS,AWS,Cloud,http://johnson.com/,Reject
CERT493,JMD164,Laravel,Laravel,Development,http://www.trevino.net/,Reject
CERT494,JMD164,Angular,Angular,Development,http://www.smith.com/,Accept
CERT495,JMD165,Applied ML,Applied ML,Data Science,http://www.martinez-friedman.com/,Reject
CERT496,JMD165,DBT,DBT,Data Engineering,https://www.smith.biz/,Accept
CERT497,JMD165,Web Scraping,Web Scraping,Data Engineering,http://www.wade.com/,Reject
CERT498,JMD166,GCP,GCP,Cloud,http://gonzalez.biz/,Accept
CERT499,JMD166,AWS,AWS,Cloud,http://www.cuevas.com/,Reject
CERT500,JMD166,Azure,Azure,Cloud,http://smith-esparza.biz/,Reject
CERT501,JMD166,Python,Python,Data Science,http://www.shaffer.org/,Reject
CERT502,JMD166,Applied ML,Applied ML,Data Science,http://www.bullock.com/,Reject
CERT503,JMD166,Big Data,Big Data,Data Science,https://hendrix.info/,Accept
CERT504,JMD167,Big Data,Big Data,Data Science,http://www.wood-howard.com/,Accept
CERT505,JMD167,Python,Python,Data Science,https://garcia.net/,Reject
CERT506,JMD167,Next Js,Next Js,Development,https://mendoza-mann.org/,Accept
CERT507,JMD168,Node,Node,Development,https://ayers.info/,Reject
CERT508,JMD168,Flutter,Flutter,Development,http://jackson.com/,Reject
CERT509,JMD169,Next Js,Next Js,Development,https://www.vega.com/,Accept
CERT510,JMD169,Node,Node,Development,http://www.adkins-cox.com/,Reject
CERT511,JMD169,DBT,DBT,Data Engineering,https://www.davis-allen.com/,Reject
CERT512,JMD169,SnowFlake,SnowFlake,Data Engineering,https://nelson.com/,Reject
CERT513,JMD169,Web Scraping,Web Scraping,Data Engineering,http://www.smith-lawson.com/,Reject
CERT514,JMD170,GCP,GCP,Cloud,https://www.juarez.com/,Accept
CERT515,JMD170,AWS,AWS,Cloud,http://www.miller.org/,Accept
CERT516,JMD170,Redis,Redis,Cloud,http://www.perez-davila.com/,Reject
CERT517,JMD170,Python,Python,Data Engineering,https://www.durham-watson.biz/,Reject
CERT518,JMD171,Next Js,Next Js,Development,https://russell-cooper.info/,Reject
CERT519,JMD171,Data Bricks,Data Bricks,Data Engineering,https://martinez.com/,Accept
CERT520,JMD171,SnowFlake,SnowFlake,Data Engineering,http://castro-fitzpatrick.info/,Reject
CERT521,JMD171,Web Scraping,Web Scraping,Data Engineering,https://www.huang.com/,Reject
CERT522,JMD172,GCP,GCP,Cloud,http://gibson.net/,Reject
CERT523,JMD172,Redis,Redis,Cloud,https://mckinney.info/,Reject
CERT524,JMD172,DBT,DBT,Data Engineering,https://howe.info/,Reject
CERT525,JMD172,Web Scraping,Web Scraping,Data Engineering,https://brown.com/,Reject
CERT526,JMD173,AWS,AWS,Cloud,http://hubbard.info/,Reject
CERT527,JMD173,Azure,Azure,Cloud,https://www.walton.com/,Reject
CERT528,JMD173,Laravel,Laravel,Development,http://garrett-hernandez.biz/,Accept
CERT529,JMD174,Redis,Redis,Cloud,https://www.mitchell.com/,Accept
CERT530,JMD174,AWS,AWS,Cloud,http://www.dunlap.com/,Reject
CERT531,JMD175,Data Bricks,Data Bricks,Data Engineering,https://rice.info/,Reject
CERT532,JMD175,Python,Python,Data Engineering,https://www.martin-herrera.info/,Reject
CERT533,JMD175,Azure,Azure,Cloud,http://www.keller.org/,Accept
CERT534,JMD176,React Native,React Native,Development,http://buchanan.com/,Accept
CERT535,JMD176,Next Js,Next Js,Development,http://www.collier.com/,Reject
CERT536,JMD176,Python,Python,Data Engineering,https://pope-sanchez.info/,Reject
CERT537,JMD177,Laravel,Laravel,Development,https://garcia.com/,Reject
CERT538,JMD177,React Native,React Native,Development,http://www.alvarez.com/,Reject
CERT539,JMD177,Node,Node,Development,https://www.leon.com/,Accept
CERT540,JMD178,Python,Python,Data Engineering,http://www.anderson.com/,Reject
CERT541,JMD178,DBT,DBT,Data Engineering,https://macdonald.com/,Reject
CERT542,JMD178,React Native,React Native,Development,http://cook.info/,Reject
CERT543,JMD178,Next Js,Next Js,Development,http://kennedy.org/,Accept
CERT544,JMD178,Laravel,Laravel,Development,https://www.carter-smith.com/,Reject
CERT545,JMD179,Reactjs,Reactjs,Development,http://www.rogers.com/,Reject
CERT546,JMD179,Node,Node,Development,http://cuevas.net/,Accept
CERT547,JMD179,Angular,Angular,Development,https://www.monroe-reynolds.org/,Reject
CERT548,JMD180,Flutter,Flutter,Development,https://www.rivera.net/,Accept
CERT549,JMD180,AWS,AWS,Cloud,https://king-clark.net/,Reject
CERT550,JMD180,Redis,Redis,Cloud,https://www.joseph.com/,Accept
CERT551,JMD181,Next Js,Next Js,Development,http://www.norton-merritt.info/,Reject
CERT552,JMD181,Node,Node,Development,http://dean.net/,Reject
CERT553,JMD182,GCP,GCP,Cloud,https://davis-thomas.com/,Reject
CERT554,JMD182,Web Scraping,Web Scraping,Data Engineering,http://rice-hart.com/,Reject
CERT555,JMD182,Data Bricks,Data Bricks,Data Engineering,http://grant-stone.com/,Accept
CERT556,JMD182,SnowFlake,SnowFlake,Data Engineering,http://www.garcia.com/,Reject
CERT557,JMD183,Next Js,Next Js,Development,https://www.valentine.com/,Accept
CERT558,JMD183,React Native,React Native,Development,http://king.com/,Accept
CERT559,JMD183,Laravel,Laravel,Development,http://www.nunez-massey.com/,Accept
CERT560,JMD184,Redis,Redis,Cloud,https://www.baker-jimenez.com/,Accept
CERT561,JMD184,Big Data,Big Data,Data Science,https://www.baird.com/,Accept
CERT562,JMD184,Applied ML,Applied ML,Data Science,http://www.mendez.com/,Accept
CERT563,JMD185,Big Data,Big Data,Data Science,https://www.bryant-harris.info/,Accept
CERT564,JMD185,Python,Python,Data Science,http://malone-johnston.net/,Accept
CERT565,JMD185,Applied ML,Applied ML,Data Science,http://pitts.com/,Reject
CERT566,JMD185,Python,Python,Data Engineering,https://ray.com/,Reject
CERT567,JMD185,Data Bricks,Data Bricks,Data Engineering,https://www.stokes.com/,Reject
CERT568,JMD186,Redis,Redis,Cloud,https://gill.net/,Accept
CERT569,JMD186,AWS,AWS,Cloud,https://taylor.com/,Reject
CERT570,JMD186,GCP,GCP,Cloud,http://www.flowers-graves.com/,Reject
CERT571,JMD187,Python,Python,Data Science,http://www.buchanan.com/,Accept
CERT572,JMD187,Big Data,Big Data,Data Science,http://www.fernandez.com/,Accept
CERT573,JMD187,Applied ML,Applied ML,Data Science,https://www.walters-williams.com/,Reject
CERT574,JMD188,GCP,GCP,Cloud,http://www.king.net/,Reject
CERT575,JMD188,Python,Python,Data Science,http://www.ortiz-ayala.biz/,Accept
CERT576,JMD188,Applied ML,Applied ML,Data Science,http://luna-marsh.info/,Accept
CERT577,JMD188,Big Data,Big Data,Data Science,https://robinson.com/,Accept
CERT578,JMD189,Applied ML,Applied ML,Data Science,https://allison.com/,Reject
CERT579,JMD189,Big Data,Big Data,Data Science,https://ray.org/,Accept
CERT580,JMD189,Azure,Azure,Cloud,https://www.wilson.net/,Reject
CERT581,JMD190,Web Scraping,Web Scraping,Data Engineering,http://padilla-acosta.biz/,Accept
CERT582,JMD190,Python,Python,Data Engineering,http://www.young-hernandez.com/,Accept
CERT583,JMD190,MySQL,MySQL,Data Engineering,https://martin-little.info/,Accept
CERT584,JMD191,DBT,DBT,Data Engineering,http://peterson.com/,Accept
CERT585,JMD191,Data Bricks,Data Bricks,Data Engineering,http://glover-thompson.org/,Accept
CERT586,JMD192,Laravel,Laravel,Development,http://www.robinson.com/,Accept
CERT587,JMD192,Node,Node,Development,http://perry.biz/,Accept
CERT588,JMD192,Flutter,Flutter,Development,https://tucker-alvarez.com/,Reject
CERT589,JMD193,Python,Python,Data Engineering,http://www.robinson.com/,Reject
CERT590,JMD193,SnowFlake,SnowFlake,Data Engineering,https://www.sanders-williams.com/,Accept
CERT591,JMD194,React Native,React Native,Development,https://www.kim.com/,Reject
CERT592,JMD194,Web Scraping,Web Scraping,Data Engineering,http://www.wright-obrien.com/,Accept
CERT593,JMD194,Data Bricks,Data Bricks,Data Engineering,https://www.roberts.info/,Accept
CERT594,JMD194,Python,Python,Data Engineering,http://www.gibson.com/,Accept
CERT595,JMD195,React Native,React Native,Development,https://www.cook-oneal.com/,Reject
CERT596,JMD195,Next Js,Next Js,Development,https://www.turner.com/,Accept
CERT597,JMD195,Reactjs,Reactjs,Development,https://www.carter.com/,Reject
CERT598,JMD195,Big Data,Big Data,Data Science,http://www.gardner-richardson.com/,Accept
CERT599,JMD195,Applied ML,Applied ML,Data Science,https://www.sanchez-barrett.com/,Reject
CERT600,JMD195,Python,Python,Data Science,http://www.jones-brooks.com/,Reject
CERT601,JMD196,Web Scraping,Web Scraping,Data Engineering,http://www.adams.com/,Reject
CERT602,JMD196,Data Bricks,Data Bricks,Data Engineering,http://www.ingram-wade.com/,Reject
CERT603,JMD196,SnowFlake,SnowFlake,Data Engineering,https://www.wood.net/,Reject
CERT604,JMD197,SnowFlake,SnowFlake,Data Engineering,http://brown.com/,Accept
CERT605,JMD197,DBT,DBT,Data Engineering,https://www.perry-wright.com/,Reject
CERT606,JMD198,DBT,DBT,Data Engineering,https://fowler.net/,Accept
CERT607,JMD198,Data Bricks,Data Bricks,Data Engineering,https://barber-bautista.com/,Reject
CERT608,JMD198,Python,Python,Data Engineering,http://hayes.com/,Accept
CERT609,JMD198,Python,Python,Data Science,http://caldwell.org/,Accept
CERT610,JMD198,Big Data,Big Data,Data Science,https://www.scott.com/,Reject
CERT611,JMD198,Applied ML,Applied ML,Data Science,http://flores.com/,Reject
CERT612,JMD199,Big Data,Big Data,Data Science,https://vincent.com/,Accept
CERT613,JMD199,Python,Python,Data Science,https://robinson-chung.com/,Accept
CERT614,JMD199,Applied ML,Applied ML,Data Science,https://coleman-edwards.org/,Reject
CERT615,JMD200,AWS,AWS,Cloud,https://www.arellano.com/,Reject
CERT616,JMD200,GCP,GCP,Cloud,http://aguilar.net/,Accept
CERT617,JMD200,Azure,Azure,Cloud,https://frye-mack.com/,Accept
CERT618,JMD201,MySQL,MySQL,Data Engineering,https://everett-hale.net/,Accept
CERT619,JMD201,SnowFlake,SnowFlake,Data Engineering,http://www.brown.com/,Accept
CERT620,JMD202,Angular,Angular,Development,http://hoffman.com/,Reject
CERT621,JMD202,Node,Node,Development,http://www.thomas-reed.com/,Reject
CERT622,JMD203,Python,Python,Data Science,https://fowler.net/,Accept
CERT623,JMD203,Applied ML,Applied ML,Data Science,https://lucas.org/,Accept
CERT624,JMD203,AWS,AWS,Cloud,http://www.garcia.com/,Accept
CERT625,JMD203,Redis,Redis,Cloud,https://www.jones.com/,Accept
CERT626,JMD204,GCP,GCP,Cloud,http://anderson-shaw.com/,Reject
CERT627,JMD205,Laravel,Laravel,Development,http://thornton.com/,Reject
CERT628,JMD205,React Native,React Native,Development,http://spears.com/,Reject
CERT629,JMD205,AWS,AWS,Cloud,https://www.watson.com/,Reject
CERT630,JMD205,Azure,Azure,Cloud,http://curtis-vargas.com/,Accept
CERT631,JMD206,Web Scraping,Web Scraping,Data Engineering,http://harris.com/,Reject
CERT632,JMD206,Data Bricks,Data Bricks,Data Engineering,http://green-nichols.com/,Accept
CERT633,JMD206,Reactjs,Reactjs,Development,https://wagner.info/,Accept
CERT634,JMD206,Node,Node,Development,https://clark.info/,Reject
CERT635,JMD206,Next Js,Next Js,Development,http://www.hicks.com/,Reject
CERT636,JMD207,Flutter,Flutter,Development,http://www.clayton.org/,Accept
CERT637,JMD207,Laravel,Laravel,Development,http://macdonald.org/,Reject
CERT638,JMD207,Next Js,Next Js,Development,https://palmer.info/,Reject
CERT639,JMD208,GCP,GCP,Cloud,http://www.edwards.com/,Reject
CERT640,JMD208,Redis,Redis,Cloud,http://www.rosario-davis.com/,Reject
CERT641,JMD208,AWS,AWS,Cloud,https://williams.org/,Accept
CERT642,JMD208,Angular,Angular,Development,http://www.baker.com/,Reject
CERT643,JMD209,Redis,Redis,Cloud,http://wise-hall.org/,Accept
CERT644,JMD209,Azure,Azure,Cloud,https://adkins-chan.net/,Accept
CERT645,JMD209,Applied ML,Applied ML,Data Science,https://www.ruiz-wilson.com/,Accept
CERT646,JMD209,Python,Python,Data Science,http://www.richardson.org/,Reject
CERT647,JMD209,Big Data,Big Data,Data Science,http://www.martin.net/,Accept
CERT648,JMD210,SnowFlake,SnowFlake,Data Engineering,https://hernandez-rodriguez.com/,Reject
CERT649,JMD210,DBT,DBT,Data Engineering,https://frederick.org/,Accept
CERT650,JMD210,Next Js,Next Js,Development,https://proctor-bennett.biz/,Accept
CERT651,JMD210,Angular,Angular,Development,http://www.castillo-price.biz/,Accept
CERT652,JMD210,React Native,React Native,Development,https://sweeney-krueger.com/,Accept
CERT653,JMD211,DBT,DBT,Data Engineering,https://www.mcclure.com/,Accept
CERT654,JMD211,Python,Python,Data Engineering,http://hood-morales.net/,Accept
CERT655,JMD212,GCP,GCP,Cloud,http://phillips.com/,Accept
CERT656,JMD212,Azure,Azure,Cloud,https://www.rodriguez-reed.info/,Reject
CERT657,JMD212,AWS,AWS,Cloud,https://www.reynolds.com/,Accept
CERT658,JMD213,MySQL,MySQL,Data Engineering,https://www.lopez.com/,Reject
CERT659,JMD213,Python,Python,Data Engineering,http://www.porter.info/,Accept
CERT660,JMD213,DBT,DBT,Data Engineering,http://gonzalez-ramirez.com/,Accept
CERT661,JMD213,Big Data,Big Data,Data Science,https://www.campos.com/,Accept
CERT662,JMD213,Python,Python,Data Science,http://wilson.com/,Accept
CERT663,JMD214,Redis,Redis,Cloud,https://romero.com/,Accept
CERT664,JMD214,GCP,GCP,Cloud,https://gardner-williams.org/,Reject
CERT665,JMD214,React Native,React Native,Development,http://sanchez-martinez.com/,Accept
CERT666,JMD214,Node,Node,Development,http://www.brennan.net/,Accept
CERT667,JMD214,Next Js,Next Js,Development,http://www.gonzalez-haynes.net/,Accept
CERT668,JMD215,Web Scraping,Web Scraping,Data Engineering,http://boyd-eaton.com/,Reject
CERT669,JMD215,Applied ML,Applied ML,Data Science,https://www.campbell.com/,Reject
CERT670,JMD215,Python,Python,Data Science,http://www.salinas.com/,Accept
CERT671,JMD216,Applied ML,Applied ML,Data Science,http://www.davis-johnson.biz/,Reject
CERT672,JMD216,Big Data,Big Data,Data Science,https://lee-cervantes.info/,Reject
CERT673,JMD216,Data Bricks,Data Bricks,Data Engineering,http://lopez-boyer.biz/,Reject
CERT674,JMD216,Python,Python,Data Engineering,http://www.kelly.com/,Accept
CERT675,JMD217,Azure,Azure,Cloud,https://www.brown.com/,Accept
CERT676,JMD217,AWS,AWS,Cloud,https://wood-mitchell.net/,Accept
CERT677,JMD217,GCP,GCP,Cloud,https://walsh.com/,Accept
CERT678,JMD218,Azure,Azure,Cloud,https://thompson.biz/,Reject
CERT679,JMD218,SnowFlake,SnowFlake,Data Engineering,http://www.mueller.net/,Accept
CERT680,JMD219,Applied ML,Applied ML,Data Science,http://www.valdez.com/,Accept
CERT681,JMD219,Python,Python,Data Science,https://www.gray-yang.com/,Reject
CERT682,JMD219,Node,Node,Development,http://harris.com/,Accept
CERT683,JMD219,Reactjs,Reactjs,Development,http://www.harris-cook.com/,Reject
CERT684,JMD220,Node,Node,Development,http://www.stewart.com/,Accept
CERT685,JMD220,Next Js,Next Js,Development,http://dickerson.com/,Reject
CERT686,JMD221,DBT,DBT,Data Engineering,https://fuentes-ortiz.net/,Accept
CERT687,JMD221,Python,Python,Data Engineering,http://williamson-patton.net/,Accept
CERT688,JMD221,SnowFlake,SnowFlake,Data Engineering,http://www.perry.com/,Accept
CERT689,JMD221,Flutter,Flutter,Development,http://www.perry.biz/,Reject
CERT690,JMD222,Applied ML,Applied ML,Data Science,https://www.roy.org/,Reject
CERT691,JMD222,Big Data,Big Data,Data Science,http://www.barnes.com/,Accept
CERT692,JMD222,Python,Python,Data Science,https://www.hill-smith.com/,Accept
CERT693,JMD223,Python,Python,Data Engineering,http://www.norris.net/,Reject
CERT694,JMD223,Data Bricks,Data Bricks,Data Engineering,https://www.cook-smith.com/,Accept
CERT695,JMD223,Next Js,Next Js,Development,https://fields.biz/,Reject
CERT696,JMD223,Angular,Angular,Development,https://gomez-trevino.com/,Accept
CERT697,JMD223,Flutter,Flutter,Development,http://holder-ramirez.biz/,Accept
CERT698,JMD224,DBT,DBT,Data Engineering,http://www.lopez.info/,Reject
CERT699,JMD224,Web Scraping,Web Scraping,Data Engineering,http://www.carlson-york.com/,Reject
CERT700,JMD224,Laravel,Laravel,Development,https://www.garza.com/,Reject
CERT701,JMD224,Flutter,Flutter,Development,https://carter-jackson.com/,Accept
CERT702,JMD225,DBT,DBT,Data Engineering,http://www.quinn.com/,Accept
CERT703,JMD225,Applied ML,Applied ML,Data Science,https://www.miles.com/,Reject
CERT704,JMD225,Big Data,Big Data,Data Science,https://www.fernandez.com/,Reject
CERT705,JMD226,DBT,DBT,Data Engineering,https://wade.com/,Accept
CERT706,JMD226,Redis,Redis,Cloud,https://arellano-horton.org/,Accept
CERT707,JMD227,Redis,Redis,Cloud,http://sutton.biz/,Reject
